Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Röst_3;2020-07-04;15:00:00;1;F1;Start;;;;;has a chick
Röst_3;2020-07-04;15:00:00;2;F1;Start;;;;;has a chick
Röst_3;2020-07-04;15:00:00;3;F1;Start;;;;;has a chick
Röst_3;2020-07-04;15:00:00;4;F1;Start;;;;;has a chick
Röst_3;2020-07-04;15:00:00;5;F1;Start;;;;;
Röst_3;2020-07-04;15:21:55;3;F2;Arrival;;Clup;4;;
Röst_3;2020-07-04;15:35:23;1;F2;Arrival;;Clup;3;;
Röst_3;2020-07-04;15:36:54;1;F2;Takeover;;;;;
Röst_3;2020-07-04;15:40:09;3;F2;Takeover;;;;;
Röst_3;2020-07-04;15:43:00;3;F1;Departure;;;;;
Röst_3;2020-07-04;15:50:24;1;F1;Departure;;;;;
Röst_3;2020-07-04;15:52:22;1;F1;Arrival;x;;;;
Röst_3;2020-07-04;15:54:15;1;F1;Departure;;;;;
Röst_3;2020-07-04;15:57:09;3;F1;Arrival;x;;;;
Röst_3;2020-07-04;15:58:43;3;F1;Takeover;;;;;
Röst_3;2020-07-04;16:07:27;3;F2;Takeover;;;;;
Röst_3;2020-07-04;16:12:25;3;F1;Takeover;;;;;
Röst_3;2020-07-04;16:17:08;3;F2;Takeover;;;;;
Röst_3;2020-07-04;16:21:57;3;F1;Takeover;;;;;
Röst_3;2020-07-04;16:24:58;3;F2;Takeover;;;;;
Röst_3;2020-07-04;16:36:10;3;F1;Takeover;;;;;
Röst_3;2020-07-04;16:41:09;4;F2;Arrival;;Clup;3;;
Röst_3;2020-07-04;16:41:42;4;F2;Takeover;;;;;
Röst_3;2020-07-04;16:45:23;4;F1;Departure;;;;;
Röst_3;2020-07-04;16:57:29;3;F2;Takeover;;;;;
Röst_3;2020-07-04;17:02:52;3;F1;Takeover;;;;;
Röst_3;2020-07-04;17:11:05;3;F2;Takeover;;;;;
Röst_3;2020-07-04;17:16:53;3;F1;Takeover;;;;;
Röst_3;2020-07-04;17:17:54;4;F1;Arrival;x;;;;
Röst_3;2020-07-04;17:26:15;4;F1;Takeover;;;;;
Röst_3;2020-07-04;17:58:37;3;F2;Takeover;;;;;
Röst_3;2020-07-04;18:05:30;3;F1;Departure;;;;;
Röst_3;2020-07-04;18:11:40;4;F2;Takeover;;;;;
Röst_3;2020-07-04;18:25:43;4;F1;Takeover;;;;;
Röst_3;2020-07-04;18:39:13;3;F1;Arrival;;Clup;2;;
Röst_3;2020-07-04;18:40:31;3;F1;Takeover;;;;;
Röst_3;2020-07-04;18:48:06;4;F2;Departure;;;;;
Röst_3;2020-07-04;19:03:16;3;F2;Departure;;;;;
Röst_3;2020-07-04;19:25:08;2;F2;Arrival;;Clup;3;;
Röst_3;2020-07-04;19:25:45;2;F2;Takeover;;;;;
Röst_3;2020-07-04;19:26:57;2;F1;Departure;;;;;
;;;;;;;;;;
