Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2021-06-13;15:00:00;1;F1;Start;;;;;number 1 to the left
Farallon_3;2021-06-13;15:00:00;2;F1;Start;;;;;
Farallon_3;2021-06-13;15:00:00;3;F1;Start;;;;;
Farallon_3;2021-06-13;15:00:00;4;F1;Start;;;;;pair 5 no egg
Farallon_3;2021-06-13;15:00:00;6;F1;Start;;;;;
Farallon_3;2021-06-13;15:00:00;7;F1;Start;;;;;7 to the right
Farallon_3;2021-06-13;18:01:00;3;F2;Arrival;x;;;;
Farallon_3;2021-06-13;18:31:50;7;F2;Arrival;x;;;;
Farallon_3;2021-06-13;18:32:03;7;F2;Takeover;;;;;
Farallon_3;2021-06-13;18:32:59;7;F1;Departure;;;;;
Farallon_3;2021-06-13;19:10:09;3;F2;Takeover;;;;;
Farallon_3;2021-06-13;19:13:07;3;F1;Departure;;;;;
Farallon_3;2021-06-13;19:14:16;1;F2;Arrival;x;;;;
Farallon_3;2021-06-13;19:28:02;2;F2;Arrival;x;;;;
Farallon_3;2021-06-13;19:47:01;2;F2;Takeover;;;;;
Farallon_3;2021-06-13;19:51:05;2;F1;Departure;;;;;
Farallon_3;2021-06-13;20:00:51;1;F2;Takeover;;;;;
Farallon_3;2021-06-13;20:02:25;1;F1;Departure;;;;;
Farallon_3;2021-06-13;20:24:51;6;F2;Arrival;x;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
