Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Triangle_3;2020-07-05;00:00:00;1;F1;Start;;;;;Alone, Not possible to distinguish F1 and F2
Triangle_3;2020-07-05;04:24:11;1;F2;Arrival;;Clup;2;;
Triangle_3;2020-07-05;04:33:30;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;05:10:21;;;Special;;;;;Crow lands on wood between ledges, leves after a few seconds
Triangle_3;2020-07-05;05:19:48;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;05:22:02;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;05:22:49;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;05:24:06;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;05:25:10;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;05:44:45;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;05:46:24;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;06:09:46;1;F2;Special;;;;;Jumps over to neighbouring ledge
Triangle_3;2020-07-05;06:12:47;1;F2;Departure;;;;;
Triangle_3;2020-07-05;06:13:16;1;F2;Arrival;x;;;;
Triangle_3;2020-07-05;06:19:39;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;06:20:17;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;06:21:21;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;06:22:07;1;;Special;;;;;Chick walks away and seeks protection under a neighbouring bird
Triangle_3;2020-07-05;06:22:46;1;F1;Takeover;;;;;Chick is back with parents
Triangle_3;2020-07-05;06:22:58;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;06:34:47;1;F1;Departure;;;;;
Triangle_3;2020-07-05;08:44:02;1;;Special;;;;;Chick makes several exploratory trips on ledge
Triangle_3;2020-07-05;08:58:14;;noID;Arrival;;Clup;3;;Bird with no rings arrives with fish, tried to feed chick(?) but is attacked by another bird, eventually eats the fish 
Triangle_3;2020-07-05;09:19:35;1;;Special;;;;;Chick walks over to neighbours. Gets a lot of attention :)
Triangle_3;2020-07-05;09:20:27;1;;Special;;;;;Chick back with F2
Triangle_3;2020-07-05;09:40:21;1;;Special;;;;;Chick walks over to neighbours. 
Triangle_3;2020-07-05;09:41:53;1;;Special;;;;;Back with F2
Triangle_3;2020-07-05;09:42:07;1;;Special;;;;;Chick walks over to neighbours. Is taken care of by several birds
Triangle_3;2020-07-05;09:53:01;1;;Special;;;;;Back with F2
Triangle_3;2020-07-05;10:11:30;1;;Special;;;;;Chick walks over to neighbours. Is taken care of by several birds
Triangle_3;2020-07-05;10:14:22;1;;Special;;;;;Back with F2
Triangle_3;2020-07-05;11:12:14;1;;Special;;;;;Chick walks over to neighbours. Is taken care of by several birds
Triangle_3;2020-07-05;11:16:39;1;;Special;;;;;Back with F2
Triangle_3;2020-07-05;11:17:04;1;;Special;;;;;Chick walks over to neighbours. Is taken care of by several birds. Happens frequently after this point as well, but NOT included here
Triangle_3;2020-07-05;11:17:32;1;;Special;;;;;Back with F2
Triangle_3;2020-07-05;11:54:14;1;F1;Arrival;;Clup;3;;
Triangle_3;2020-07-05;11:54:39;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;12:01:09;1;F1;Departure;;;;;
Triangle_3;2020-07-05;12:01:09;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;12:08:19;1;F1;Arrival;x;;;;
Triangle_3;2020-07-05;12:37:56;1;F1;Departure;;;;;
Triangle_3;2020-07-05;13:04:36;1;F1;Arrival;;Tobis;;;
Triangle_3;2020-07-05;13:39:03;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;13:54:18;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;13:56:01;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;14:38:51;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;14:41:27;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;15:01:43;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;15:17:02;1;F1;Departure;;;;;
Triangle_3;2020-07-05;16:08:57;1;F1;Arrival;x;;;;
Triangle_3;2020-07-05;16:48:35;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;16:50:07;1;F2;Departure;;;;;
Triangle_3;2020-07-05;18:34:45;1;F2;Arrival;;Clup;3;;
Triangle_3;2020-07-05;18:53:56;1;F2;Takeover;;;;;
Triangle_3;2020-07-05;18:55:52;1;F1;Departure;;;;;
Triangle_3;2020-07-05;21:16:24;1;F1;Arrival;;Clup;3;;
Triangle_3;2020-07-05;21:35:31;1;F1;Takeover;;;;;
Triangle_3;2020-07-05;21:36:08;1;F2;Departure;;;;;
Triangle_3;2020-07-05;21:54:10;1;F2;Arrival;;Clup;2;;
Triangle_3;2020-07-05;21:56:07;1;F2;Departure;;;;;
;;;;;End;;;;;End
