Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Triangle_3;2020-06-28;00:00:00;1;F1;Start;;;;;
Triangle_3;2020-06-28;03:06:10;1;F2;Arrival;;Clup;3;;
Triangle_3;2020-06-28;03:37:35;1;F2;Takeover;;;;;
Triangle_3;2020-06-28;03:37:49;1;F1;Takeover;;;;;
Triangle_3;2020-06-28;03:46:17;1;F2;Departure;;;;;
Triangle_3;2020-06-28;04:21:44;1;F2;Arrival;;Clup;3;;
Triangle_3;2020-06-28;04:37:24;1;F2;Takeover;;;;;XYZ
Triangle_3;2020-06-28;04:45:33;1;F1;Takeover;;;;;
Triangle_3;2020-06-28;05:03:11;1;F2;Departure;;;;;
Triangle_3;2020-06-28;09:36:38;1;F2;Arrival;x;;;;
Triangle_3;2020-06-28;09:41:56;1;F2;Takeover;;;;;
Triangle_3;2020-06-28;09:42:20;1;F2;Special;;;;;Gets annoyed with neighbour, and accidentally runs over chick, then remembers to stay with the chick hehe
Triangle_3;2020-06-28;09:42:54;1;F1;Takeover;;;;;
Triangle_3;2020-06-28;09:43:22;1;F2;Takeover;;;;;
Triangle_3;2020-06-28;09:45:31;1;F1;Departure;;;;;
Triangle_3;2020-06-28;10:08:42;1;F1;Arrival;;Clup;3;;
Triangle_3;2020-06-28;10:08:46;1;F1;Takeover;;;;;
Triangle_3;2020-06-28;10:11:30;1;F2;Takeover;;;;;
Triangle_3;2020-06-28;10:14:48;1;F1;Takeover;;;;;
Triangle_3;2020-06-28;10:15:25;1;F2;Takeover;;;;;
Triangle_3;2020-06-28;10:17:13;1;F1;Departure;;;;;
Triangle_3;2020-06-28;16:33:16;1;F1;Arrival;;Clup;3;;
Triangle_3;2020-06-28;16:33:19;1;F1;Takeover;;;;;
Triangle_3;2020-06-28;16:34:37;1;F2;Takeover;;;;;
Triangle_3;2020-06-28;16:34:56;1;F1;Takeover;;;;;
Triangle_3;2020-06-28;16:36:30;1;F2;Departure;;;;;
Triangle_3;2020-06-28;16:52:29;1;F2;Arrival;x;;;;
Triangle_3;2020-06-28;17:06:51;1;F2;Departure;;;;;
