Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Rost_3;2021-07-03;15:00:00;1;F1;Start;;;;;chick
Rost_3;2021-07-03;15:00:00;2;F1;Start;;;;;chick
Rost_3;2021-07-03;15:00:00;3;F1;Start;;;;;chick
Rost_3;2021-07-03;15:00:00;4;F1;Start;;;;;chick
Rost_3;2021-07-03;15:00:00;5;F1;Start;;;;;chick
Rost_3;2021-07-03;15:00:00;2;F2;Start;;;;;
Rost_3;2021-07-03;15:00:00;3;F2;Start;;;;;
Rost_3;2021-07-03;15:02:24;3;F2;Takeover;;;;;
Rost_3;2021-07-03;15:03:28;3;F1;Departure;;;;;
Rost_3;2021-07-03;15:26:29;2;F2;Takeover;;;;;
Rost_3;2021-07-03;15:28:52;2;F1;Takeover;;;;;
Rost_3;2021-07-03;15:36:12;2;F2;Takeover;;;;;
Rost_3;2021-07-03;15:54:21;2;F1;Takeover;;;;;
Rost_3;2021-07-03;15:57:54;2;F2;Takeover;;;;;
Rost_3;2021-07-03;16:12:04;1;F2;Arrival;x;;;;
Rost_3;2021-07-03;16:13:26;2;F1;Takeover;;;;;
Rost_3;2021-07-03;16:15:52;1;F2;Takeover;;;;;
Rost_3;2021-07-03;16:16:16;1;F1;Departure;;;;;
Rost_3;2021-07-03;16:28:40;1;F1;Arrival;x;;;;
Rost_3;2021-07-03;16:29:20;1;F1;Takeover;;;;;
Rost_3;2021-07-03;16:29:47;1;F2;Takeover;;;;;
Rost_3;2021-07-03;16:35:56;1;F1;Departure;;;;;
Rost_3;2021-07-03;16:37:20;5;F2;Arrival;;Clup;2;;
Rost_3;2021-07-03;16:39:28;5;F2;Takeover;;;;;
Rost_3;2021-07-03;16:39:57;5;F1;Departure;;;;;
Rost_3;2021-07-03;17:01:33;2;F2;Departure;;;;;
Rost_3;2021-07-03;17:19:04;2;F2;Arrival;;Clup;2;;
Rost_3;2021-07-03;17:20:44;2;F2;Departure;;;;;
Rost_3;2021-07-03;17:34:07;1;F1;Arrival;;Clup;2;;
Rost_3;2021-07-03;17:34:27;1;F1;Takeover;;;;;
Rost_3;2021-07-03;17:36:38;2;F2;Arrival;;Clup;2;;
Rost_3;2021-07-03;17:48:42;2;F2;Departure;;;;;
Rost_3;2021-07-03;17:57:34;1;F2;Takeover;;;;;
Rost_3;2021-07-03;17:58:08;1;F1;Departure;;;;;
Rost_3;2021-07-03;18:34:39;2;F2;Arrival;;Clup;2;;
Rost_3;2021-07-03;18:35:15;3;F1;Arrival;;Clup;2;;
Rost_3;2021-07-03;18:37:32;3;F1;Takeover;;;;;
Rost_3;2021-07-03;18:42:00;3;F2;Departure;;;;;
Rost_3;2021-07-03;18:56:56;2;F2;Takeover;;;;;
Rost_3;2021-07-03;18:59:35;2;F1;Departure;;;;;
Rost_3;2021-07-03;19:06:10;2;F1;Arrival;x;;;;
Rost_3;2021-07-03;19:06:49;4;F2;Arrival;;Clup;2;;
Rost_3;2021-07-03;19:08:41;3;F2;Arrival;;Clup;2;;
Rost_3;2021-07-03;19:08:44;3;F2;Takeover;;;;;
Rost_3;2021-07-03;19:11:45;4;F2;Departure;;;;;
Rost_3;2021-07-03;19:14:37;2;F1;Takeover;;;;;
Rost_3;2021-07-03;19:19:27;3;F1;Departure;;;;;
Rost_3;2021-07-03;19:22:22;3;F1;Arrival;x;;;;
Rost_3;2021-07-03;19:29:40;3;F1;Departure;;;;;
Rost_3;2021-07-03;19:31:49;3;F1;Arrival;x;;;;
Rost_3;2021-07-03;20:00:16;2;F2;Takeover;;;;;
Rost_3;2021-07-03;20:04:09;3;F1;Departure;;;;;
Rost_3;2021-07-03;20:06:45;2;F1;Takeover;;;;;
Rost_3;2021-07-03;20:22:40;3;F1;Arrival;x;;;;
Rost_3;2021-07-03;20:33:30;5;F1;Arrival;;Clup;3;;
Rost_3;2021-07-03;20:38:14;5;F1;Takeover;;;;;
Rost_3;2021-07-03;20:40:08;5;F2;Takeover;;;;;
Rost_3;2021-07-03;20:40:18;5;F1;Departure;;;;;
