Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Rost_3;2021-06-01;15:00:00;1;F1;Start;;;;;
Rost_3;2021-06-01;15:00:00;2;F1;Start;;;;;
Rost_3;2021-06-01;15:00:00;3;F1;Start;;;;;
Rost_3;2021-06-01;15:00:00;4;F1;Start;;;;;
Rost_3;2021-06-01;15:00:00;5;F1;Start;;;;;
Rost_3;2021-06-01;15:00:00;1;F2;Start;;;;;
Rost_3;2021-06-01;15:18:45;1;F2;Departure;;;;;
Rost_3;2021-06-01;15:26:23;4;F2;Arrival;x;;;;
Rost_3;2021-06-01;15:44:44;4;F2;Takeover;;;;;
Rost_3;2021-06-01;15:48:40;4;F1;Departure;;;;;
Rost_3;2021-06-01;16:05:12;4;F1;Arrival;x;;;;
Rost_3;2021-06-01;16:24:22;5;F2;Arrival;x;;;;
Rost_3;2021-06-01;16:27:53;3;F2;Arrival;x;;;;
Rost_3;2021-06-01;16:32:01;5;F2;Takeover;;;;;
Rost_3;2021-06-01;16:36:04;5;F1;Departure;;;;;
Rost_3;2021-06-01;18:31:57;3;F2;Takeover;;;;;
Rost_3;2021-06-01;18:35:38;3;F1;Departure;;;;;
Rost_3;2021-06-01;19:17:26;4;F1;Departure;;;;;
