Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2020-06-21;15:00:00;1;F1;Start;;;;;
Farallon_3;2020-06-21;15:00:00;2;F1;Start;;;;;
Farallon_3;2020-06-21;15:00:00;3;F1;Start;;;;;
Farallon_3;2020-06-21;15:00:00;4;F1;Start;;;;;
Farallon_3;2020-06-21;15:00:00;5;F1;Start;;;;;
Farallon_3;2020-06-21;15:00:00;6;F1;Start;;;;;
Farallon_3;2020-06-21;15:00:00;7;F1;Start;;;;;
Farallon_3;2020-06-21;15:00:00;2;F2;Start;;;;;
Farallon_3;2020-06-21;15:21:36;2;F2;Takeover;;;;;
Farallon_3;2020-06-21;15:23:56;2;F1;Departure;;;;;
Farallon_3;2020-06-21;16:52:01;4;F2;Arrival;x;;;;
Farallon_3;2020-06-21;17:05:38;4;F2;Takeover;;;;;
Farallon_3;2020-06-21;17:07:10;4;F1;Departure;;;;;
Farallon_3;2020-06-21;17:11:50;5;F2;Arrival;x;;;;
Farallon_3;2020-06-21;17:16:40;5;F2;Takeover;;;;;
Farallon_3;2020-06-21;17:21:42;5;F1;Departure;;;;;
Farallon_3;2020-06-21;17:31:36;7;F2;Arrival;x;;;;
Farallon_3;2020-06-21;17:40:15;7;F2;Takeover;;;;;
Farallon_3;2020-06-21;17:41:50;7;F1;Departure;;;;;
Farallon_3;2020-06-21;19:12:05;2;F1;Arrival;;Clup;3;;
Farallon_3;2020-06-21;19:21:11;1;F2;Arrival;;Clup;3;;
Farallon_3;2020-06-21;20:05:42;2;F1;Takeover;;;;;
Farallon_3;2020-06-21;20:10:33;2;F2;Departure;;;;;
Farallon_3;2020-06-21;20:23:34;1;F2;Takeover;;;;;
Farallon_3;2020-06-21;20:28:14;1;F1;Departure;;;;;
Farallon_3;2020-06-21;20:55:54;3;F2;Arrival;x;;;;
Farallon_3;2020-06-21;20:57:49;2;F2;Arrival;x;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
