Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2021-06-03;15:00:00;1;F1;Start;;;;;number 1 to the left
Farallon_3;2021-06-03;15:00:00;2;F1;Start;;;;;
Farallon_3;2021-06-03;15:00:00;3;F1;Start;;;;;
Farallon_3;2021-06-03;15:00:00;4;F1;Start;;;;;NOTE 5 lays egg on June 6, therefore pair 5 missing
Farallon_3;2021-06-03;15:00:00;6;F1;Start;;;;;
Farallon_3;2021-06-03;15:00:00;7;F1;Start;;;;;7 to the right
Farallon_3;2021-06-03;15:00:00;3;F2;Start;;;;;
Farallon_3;2021-06-03;15:00:00;6;F2;Start;;;;;
Farallon_3;2021-06-03;15:23:35;6;F2;Takeover;;;;;
Farallon_3;2021-06-03;15:31:11;6;F1;Departure;;;;;
Farallon_3;2021-06-03;16:54:23;3;F2;Departure;;;;;
Farallon_3;2021-06-03;17:03:24;4;F2;Arrival;x;;;;
Farallon_3;2021-06-03;17:06:45;4;F2;Takeover;;;;;
Farallon_3;2021-06-03;17:08:18;4;F1;Departure;;;;;
Farallon_3;2021-06-03;17:45:23;7;F2;Arrival;x;;;;
Farallon_3;2021-06-03;17:53:26;7;F2;Takeover;;;;;
Farallon_3;2021-06-03;17:56:41;7;F1;Departure;;;;;
Farallon_3;2021-06-03;18:09:01;1;F2;Arrival;x;;;;
Farallon_3;2021-06-03;18:40:03;1;F2;Takeover;;;;;
Farallon_3;2021-06-03;18:42:14;1;F1;Departure;;;;;
Farallon_3;2021-06-03;20:43:05;2;F2;Arrival;x;;;;
Farallon_3;2021-06-03;20:55:58;2;F2;Takeover;;;;;
Farallon_3;2021-06-03;20:57:41;2;F1;Departure;;;;;
