Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Rost_3;2021-06-11;15:00:00;1;F1;Start;;;;;
Rost_3;2021-06-11;15:00:00;2;F1;Start;;;;;
Rost_3;2021-06-11;15:00:00;3;F1;Start;;;;;
Rost_3;2021-06-11;15:00:00;4;F1;Start;;;;;
Rost_3;2021-06-11;15:00:00;5;F1;Start;;;;;
Rost_3;2021-06-11;15:00:00;2;F2;Start;;;;;
Rost_3;2021-06-11;15:00:00;3;F2;Start;;;;;
Rost_3;2021-06-11;15:00:31;2;F2;Departure;;;;;
Rost_3;2021-06-11;15:00:53;2;F2;Arrival;x;;;;
Rost_3;2021-06-11;15:01:56;2;F2;Departure;;;;;
Rost_3;2021-06-11;15:03:16;2;F2;Arrival;x;;;;
Rost_3;2021-06-11;15:07:14;2;F2;Departure;;;;;
Rost_3;2021-06-11;15:10:38;3;F2;Departure;;;;;
Rost_3;2021-06-11;15:14:01;2;F2;Arrival;x;;;;
Rost_3;2021-06-11;15:46:46;1;F2;Arrival;x;;;;
Rost_3;2021-06-11;16:15:28;1;F2;Takeover;;;;;
Rost_3;2021-06-11;16:20:34;1;F1;Departure;;;;;
Rost_3;2021-06-11;17:01:33;5;F2;Arrival;x;;;;
Rost_3;2021-06-11;17:12:20;5;F2;Takeover;;;;;
Rost_3;2021-06-11;17:17:46;5;F1;Departure;;;;;
Rost_3;2021-06-11;17:43:01;5;F1;Arrival;x;;;;
Rost_3;2021-06-11;18:04:33;2;F2;Departure;;;;;
Rost_3;2021-06-11;18:04:47;2;F2;Arrival;x;;;;
Rost_3;2021-06-11;18:07:06;2;F2;Departure;;;;;
Rost_3;2021-06-11;18:08:14;2;F2;Arrival;;;;;
Rost_3;2021-06-11;18:49:44;5;F1;Takeover;;;;;
Rost_3;2021-06-11;18:59:56;2;F2;Departure;;;;;
Rost_3;2021-06-11;19:50:16;5;F2;Departure;;;;;
