Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2020-06-29;15:00:00;1;F1;Start;;;;;
Farallon_3;2020-06-29;15:00:00;2;F1;Start;;;;;
Farallon_3;2020-06-29;15:00:00;3;F1;Start;;;;;
Farallon_3;2020-06-29;15:00:00;5;F1;Start;;;;;
Farallon_3;2020-06-29;15:00:00;2;F2;Start;;;;;
Farallon_3;2020-06-29;15:13:19;5;F2;Arrival;;Clup;3;;
Farallon_3;2020-06-29;15:17:24;5;F2;Takeover;;;;;
Farallon_3;2020-06-29;15:19:05;5;F1;Takeover;;;;;
Farallon_3;2020-06-29;15:33:17;5;F2;Takeover;;;;;
Farallon_3;2020-06-29;15:33:48;5;F1;Takeover;;;;;
Farallon_3;2020-06-29;16:03:16;5;F2;Departure;;;;;
Farallon_3;2020-06-29;16:04:27;2;F2;Takeover;;;;;
Farallon_3;2020-06-29;16:35:29;2;F1;Departure;;;;;
Farallon_3;2020-06-29;16:36:02;2;F1;Arrival;x;;;;
Farallon_3;2020-06-29;16:36:52;2;F1;Departure;;;;;
Farallon_3;2020-06-29;16:42:33;5;F2;Arrival;;Clup;3;;
Farallon_3;2020-06-29;16:48:10;2;F1;Arrival;x;;;;
Farallon_3;2020-06-29;16:53:43;5;F2;Departure;;;;;
Farallon_3;2020-06-29;16:55:02;2;F1;Takeover;;;;;
Farallon_3;2020-06-29;17:13:20;2;F2;Takeover;;;;;
Farallon_3;2020-06-29;17:41:13;2;F1;Takeover;;;;;
Farallon_3;2020-06-29;18:12:00;2;F2;Departure;;;;;
Farallon_3;2020-06-29;18:23:23;2;F2;Arrival;x;;;;
Farallon_3;2020-06-29;18:28:03;2;F2;Takeover;;;;;
Farallon_3;2020-06-29;18:32:20;2;F1;Takeover;;;;;
Farallon_3;2020-06-29;18:35:43;2;F2;Takeover;;;;;
Farallon_3;2020-06-29;18:47:28;3;F2;Arrival;;Clup;3;;Stor 3:a
Farallon_3;2020-06-29;18:50:06;3;F2;Takeover;;;;;
Farallon_3;2020-06-29;18:53:32;3;F1;Takeover;;;;;
Farallon_3;2020-06-29;18:54:08;2;F1;Takeover;;;;;
Farallon_3;2020-06-29;19:00:16;3;F2;Takeover;;;;;
Farallon_3;2020-06-29;19:01:15;3;F1;Departure;;;;;
Farallon_3;2020-06-29;19:09:27;2;F2;Takeover;;;;;
Farallon_3;2020-06-29;19:13:05;2;F1;Departure;;;;;
Farallon_3;2020-06-29;19:38:13;2;F1;Arrival;x;;;;
Farallon_3;2020-06-29;19:38:15;1;F2;Arrival;;Clup;3;;
Farallon_3;2020-06-29;19:48:08;1;F2;Takeover;;;;;
Farallon_3;2020-06-29;19:49:53;1;F1;Departure;;;;;
Farallon_3;2020-06-29;19:50:05;2;F1;Takeover;;;;;
Farallon_3;2020-06-29;20:01:10;2;F2;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
