Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2020-06-20;15:00:00;1;F1;Start;;;;;
Farallon_3;2020-06-20;15:00:00;2;F1;Start;;;;;
Farallon_3;2020-06-20;15:00:00;3;F1;Start;;;;;
Farallon_3;2020-06-20;15:00:00;4;F1;Start;;;;;
Farallon_3;2020-06-20;15:00:00;5;F1;Start;;;;;
Farallon_3;2020-06-20;15:00:00;6;F1;Start;;;;;
Farallon_3;2020-06-20;15:00:00;7;F1;Start;;;;;
Farallon_3;2020-06-20;15:00:00;2;F2;Start;;;;;
Farallon_3;2020-06-20;15:14:04;5;F2;Arrival;x;;;;
Farallon_3;2020-06-20;15:16:45;5;F2;Departure;;;;;Big disturbance
Farallon_3;2020-06-20;15:31:16;5;F2;Arrival;x;;;;
Farallon_3;2020-06-20;15:50:52;5;F2;Takeover;;;;;
Farallon_3;2020-06-20;15:56:19;5;F1;Departure;;;;;
Farallon_3;2020-06-20;16:13:10;5;F1;Arrival;x;;;;
Farallon_3;2020-06-20;16:36:32;2;F2;Takeover;;;;;
Farallon_3;2020-06-20;16:37:23;2;F1;Takeover;;;;;
Farallon_3;2020-06-20;16:55:17;2;F2;Departure;;;;;
Farallon_3;2020-06-20;18:10:33;2;F2;Arrival;;Spigg;;x;Not sure on fish, but very small, dropped fish but not sure if eaten or not.
Farallon_3;2020-06-20;18:36:42;2;F2;Takeover;;;;;
Farallon_3;2020-06-20;18:42:20;2;F1;Departure;;;;;
Farallon_3;2020-06-20;18:57:47;5;F1;Departure;;;;;
Farallon_3;2020-06-20;19:31:48;5;F1;Arrival;x;;;;
Farallon_3;2020-06-20;19:58:00;5;F1;Takeover;;;;;
Farallon_3;2020-06-20;20:11:55;5;F2;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
