Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2020-06-05;15:00:00;1;F1;Start;;;;;
Farallon_3;2020-06-05;15:00:00;2;F1;Start;;;;;
Farallon_3;2020-06-05;15:00:00;3;F1;Start;;;;;
Farallon_3;2020-06-05;15:00:00;4;F1;Start;;;;;
Farallon_3;2020-06-05;15:00:00;5;F1;Start;;;;;
Farallon_3;2020-06-05;15:00:00;6;F1;Start;;;;;
Farallon_3;2020-06-05;15:00:00;2;F2;Start;;;;;
Farallon_3;2020-06-05;15:05:02;1;F2;Arrival;x;;;;
Farallon_3;2020-06-05;15:53:55;1;F2;Departure;;;;;
Farallon_3;2020-06-05;16:19:22;2;F2;Takeover;;;;;
Farallon_3;2020-06-05;16:20:53;2;F1;Departure;;;;;
Farallon_3;2020-06-05;16:27:48;2;F1;Arrival;x;;;;
Farallon_3;2020-06-05;17:17:44;2;F1;Departure;;;;;
Farallon_3;2020-06-05;17:25:17;5;F2;Arrival;x;;;;
Farallon_3;2020-06-05;17:31:20;2;F1;Arrival;x;;;;
Farallon_3;2020-06-05;17:48:42;5;F2;Takeover;;;;;
Farallon_3;2020-06-05;18:11:33;5;F1;Departure;;;;;
Farallon_3;2020-06-05;18:26:02;4;F2;Arrival;x;;;;
Farallon_3;2020-06-05;18:42:29;2;F1;Departure;;;;;
Farallon_3;2020-06-05;18:47:11;4;F2;Takeover;;;;;
Farallon_3;2020-06-05;18:49:04;4;F1;Departure;;;;;
Farallon_3;2020-06-05;19:16:47;4;F1;Arrival;x;;;;
Farallon_3;2020-06-05;19:51:47;4;F1;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
