Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2020-06-22;15:00:00;1;F1;Start;;;;;
Farallon_3;2020-06-22;15:00:00;2;F1;Start;;;;;
Farallon_3;2020-06-22;15:00:00;3;F1;Start;;;;;
Farallon_3;2020-06-22;15:00:00;4;F1;Start;;;;;
Farallon_3;2020-06-22;15:00:00;5;F1;Start;;;;;
Farallon_3;2020-06-22;15:00:00;6;F1;Start;;;;;
Farallon_3;2020-06-22;15:00:00;7;F1;Start;;;;;
Farallon_3;2020-06-22;15:00:00;3;F2;Start;;;;;
Farallon_3;2020-06-22;15:00:00;1;F2;Start;;;;;
Farallon_3;2020-06-22;15:08:42;3;F2;Takeover;;;;;
Farallon_3;2020-06-22;15:09:09;3;F1;Departure;;;;;
Farallon_3;2020-06-22;15:23:24;5;F2;Arrival;x;;;;
Farallon_3;2020-06-22;15:30:15;5;F2;Takeover;;;;;
Farallon_3;2020-06-22;15:32:19;5;F1;Takeover;;;;;
Farallon_3;2020-06-22;15:33:58;6;F2;Arrival;x;;;;
Farallon_3;2020-06-22;15:40:38;1;F2;Takeover;;;;;
Farallon_3;2020-06-22;15:40:54;5;F2;Takeover;;;;;
Farallon_3;2020-06-22;15:41:08;6;F2;Takeover;;;;;
Farallon_3;2020-06-22;15:43:39;6;F1;Departure;;;;;
Farallon_3;2020-06-22;15:44:06;1;F1;Takeover;;;;;
Farallon_3;2020-06-22;15:44:35;5;F1;Departure;;;;;
Farallon_3;2020-06-22;15:45:22;1;F2;Takeover;;;;;
Farallon_3;2020-06-22;15:54:28;6;F1;Arrival;x;;;;
Farallon_3;2020-06-22;16:10:23;5;F1;Arrival;x;;;;
Farallon_3;2020-06-22;16:41:33;5;F1;Takeover;;;;;
Farallon_3;2020-06-22;16:42:32;1;F1;Departure;;;;;
Farallon_3;2020-06-22;16:44:52;1;F1;Arrival;x;;;;
Farallon_3;2020-06-22;16:47:32;1;F1;Takeover;;;;;
Farallon_3;2020-06-22;16:49:35;1;F2;Takeover;;;;;
Farallon_3;2020-06-22;16:49:48;1;F1;Takeover;;;;;
Farallon_3;2020-06-22;16:52:06;1;F2;Departure;;;;;
Farallon_3;2020-06-22;17:37:39;6;F1;Departure;;;;;
Farallon_3;2020-06-22;17:49:43;6;F1;Arrival;x;;;;
Farallon_3;2020-06-22;17:50:01;2;F2;Arrival;;Clup;3;;
Farallon_3;2020-06-22;17:51:42;2;F2;Takeover;;;;;
Farallon_3;2020-06-22;17:53:52;2;F1;Departure;;;;;
Farallon_3;2020-06-22;18:06:04;2;F1;Arrival;x;;;;
Farallon_3;2020-06-22;18:31:25;6;F1;Departure;;;;;pushed down
Farallon_3;2020-06-22;18:32:28;6;F1;Arrival;x;;;;
Farallon_3;2020-06-22;18:46:42;5;F2;Takeover;;;;;
Farallon_3;2020-06-22;18:49:53;5;F1;Departure;;;;;
Farallon_3;2020-06-22;18:51:00;6;F1;Takeover;;;;;
Farallon_3;2020-06-22;18:52:14;6;F2;Departure;;;;;
Farallon_3;2020-06-22;18:54:45;2;F1;Departure;;;;;
Farallon_3;2020-06-22;19:06:26;6;F2;Arrival;x;;;;
Farallon_3;2020-06-22;19:06:59;5;F1;Arrival;x;;;;
Farallon_3;2020-06-22;19:10:10;1;F2;Arrival;;Clup;3;;
Farallon_3;2020-06-22;19:10:19;1;F2;Takeover;;;;;
Farallon_3;2020-06-22;19:22:11;1;F1;Departure;;;;;
Farallon_3;2020-06-22;19:28:03;6;F2;Departure;;;;;
Farallon_3;2020-06-22;19:33:20;6;F2;Arrival;x;;;;
Farallon_3;2020-06-22;19:42:29;4;F2;Arrival;x;;;;
Farallon_3;2020-06-22;20:02:06;4;F2;Takeover;;;;;
Farallon_3;2020-06-22;20:04:00;4;F1;Departure;;;;;
Farallon_3;2020-06-22;20:21:59;1;F1;Arrival;;Clup;3;;
Farallon_3;2020-06-22;20:22:38;1;F1;Takeover;;;;;
Farallon_3;2020-06-22;20:24:34;1;F2;Takeover;;;;;
Farallon_3;2020-06-22;20:28:45;7;F2;Arrival;x;;;;
Farallon_3;2020-06-22;20:43:36;7;F2;Takeover;;;;;
Farallon_3;2020-06-22;20:45:02;1;F1;Takeover;;;;;
Farallon_3;2020-06-22;20:46:30;1;F2;Departure;;;;;
Farallon_3;2020-06-22;20:47:32;7;F1;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
