Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Rost_3;2021-07-01;15:00:00;1;F1;Start;;;;;chick
Rost_3;2021-07-01;15:00:00;2;F1;Start;;;;;chick
Rost_3;2021-07-01;15:00:00;3;F1;Start;;;;;chick
Rost_3;2021-07-01;15:00:00;4;F1;Start;;;;;chick
Rost_3;2021-07-01;15:00:00;5;F1;Start;;;;;chick
Rost_3;2021-07-01;15:00:00;3;F2;Start;;;;;
Rost_3;2021-07-01;16:48:41;3;F2;Departure;;;;;
Rost_3;2021-07-01;17:10:29;3;F2;Arrival;x;;;;
Rost_3;2021-07-01;17:18:49;2;F2;Arrival;;Clup;2;;
Rost_3;2021-07-01;17:19:32;2;F2;Takeover;;;;;
Rost_3;2021-07-01;17:20:22;2;F1;Takeover;;;;;
Rost_3;2021-07-01;17:22:59;3;F2;Takeover;;;;;
Rost_3;2021-07-01;17:24:20;3;F1;Departure;;;;;
Rost_3;2021-07-01;17:26:42;2;F2;Takeover;;;;;
Rost_3;2021-07-01;17:37:39;2;F1;Departure;;;;;
Rost_3;2021-07-01;18:17:24;2;F1;Arrival;x;;;;
Rost_3;2021-07-01;18:22:19;2;F1;Takeover;;;;;
Rost_3;2021-07-01;18:23:52;2;F2;Takeover;;;;;
Rost_3;2021-07-01;18:49:40;2;F1;Takeover;;;;;
Rost_3;2021-07-01;18:59:48;2;F2;Takeover;;;;;
Rost_3;2021-07-01;19:27:02;2;F1;Takeover;;;;;
Rost_3;2021-07-01;19:44:58;2;F2;Departure;;;;;
Rost_3;2021-07-01;19:58:25;4;F2;Arrival;;Clup;3;;
Rost_3;2021-07-01;20:00:34;4;F2;Takeover;;;;;
Rost_3;2021-07-01;20:02:22;4;F1;Departure;;;;;
Rost_3;2021-07-01;20:07:06;4;F1;Arrival;x;;;;
Rost_3;2021-07-01;20:13:15;4;F1;Departure;;;;;
Rost_3;2021-07-01;20:16:40;5;F2;Arrival;;Clup;2;;
Rost_3;2021-07-01;20:18:02;5;F2;Takeover;;;;;
Rost_3;2021-07-01;20:23:20;5;F1;Departure;;;;;
Rost_3;2021-07-01;20:37:47;5;F1;Arrival;x;;;;
Rost_3;2021-07-01;20:42:41;5;F1;Takeover;;;;;
Rost_3;2021-07-01;20:44:10;5;F2;Takeover;;;;;
Rost_3;2021-07-01;20:49:38;5;F1;Takeover;;;;;
Rost_3;2021-07-01;20:51:04;5;F2;Takeover;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
