Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Rost_3;2021-06-13;15:00:00;1;F1;Start;;;;;
Rost_3;2021-06-13;15:00:00;2;F1;Start;;;;;
Rost_3;2021-06-13;15:00:00;3;F1;Start;;;;;
Rost_3;2021-06-13;15:00:00;4;F1;Start;;;;;
Rost_3;2021-06-13;15:00:00;5;F1;Start;;;;;
Rost_3;2021-06-13;16:47:24;4;F2;Arrival;x;;;;
Rost_3;2021-06-13;17:07:34;5;F2;Arrival;x;;;;
Rost_3;2021-06-13;17:11:32;5;F2;Takeover;;;;;
Rost_3;2021-06-13;17:17:10;4;F2;Takeover;;;;;
Rost_3;2021-06-13;17:22:34;5;F1;Departure;;;;;
Rost_3;2021-06-13;17:29:14;4;F1;Departure;;;;;
Rost_3;2021-06-13;17:52:40;2;F2;Arrival;x;;;;
Rost_3;2021-06-13;18:03:56;2;F2;Takeover;;;;;
Rost_3;2021-06-13;18:06:39;2;F1;Departure;;;;;
Rost_3;2021-06-13;18:11:34;1;F2;Arrival;x;;;;
Rost_3;2021-06-13;18:30:56;1;F2;Takeover;;;;;
Rost_3;2021-06-13;18:33:25;1;F1;Departure;;;;;
Rost_3;2021-06-13;19:07:04;3;F2;Arrival;x;;;;
Rost_3;2021-06-13;19:19:12;3;F2;Takeover;;;;;
Rost_3;2021-06-13;19:33:19;3;F1;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
