Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Rost_3;2021-06-17;15:00:00;1;F1;Start;;;;;chick
Rost_3;2021-06-17;15:00:00;2;F1;Start;;;;;
Rost_3;2021-06-17;15:00:00;3;F1;Start;;;;;chick
Rost_3;2021-06-17;15:00:00;4;F1;Start;;;;;chick
Rost_3;2021-06-17;15:00:00;5;F1;Start;;;;;
Rost_3;2021-06-17;15:00:00;2;F2;Start;;;;;
Rost_3;2021-06-17;16:48:34;1;F2;Arrival;;Unidentified;;;
Rost_3;2021-06-17;17:04:10;1;F2;Takeover;;;;;
Rost_3;2021-06-17;17:18:20;1;F1;Departure;;;;;
Rost_3;2021-06-17;17:30:49;1;F1;Arrival;x;;;;
Rost_3;2021-06-17;18:07:53;1;F1;Takeover;;;;;
Rost_3;2021-06-17;18:50:03;3;F2;Arrival;;Clup;2;;
Rost_3;2021-06-17;19:00:02;3;F2;Takeover;;;;;
Rost_3;2021-06-17;19:03:13;3;F1;Departure;;;;;
Rost_3;2021-06-17;19:03:38;1;F2;Takeover;;;;;
Rost_3;2021-06-17;19:06:06;1;F1;Takeover;;;;;
Rost_3;2021-06-17;19:24:44;5;F2;Arrival;x;;;;
Rost_3;2021-06-17;19:35:59;5;F2;Takeover;;;;;
Rost_3;2021-06-17;19:36:08;5;F1;Takeover;;;;;
Rost_3;2021-06-17;19:36:55;5;F2;Takeover;;;;;
Rost_3;2021-06-17;19:39:43;5;F1;Departure;;;;;
Rost_3;2021-06-17;19:51:12;1;F2;Takeover;;;;;
Rost_3;2021-06-17;19:53:09;1;F1;Takeover;;;;;
Rost_3;2021-06-17;20:02:26;5;F1;Arrival;x;;;;
Rost_3;2021-06-17;20:04:19;1;F2;Departure;;;;;
Rost_3;2021-06-17;20:49:12;5;F1;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
