Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2020-06-19;15:00:00;1;F1;Start;;;;;
Farallon_3;2020-06-19;15:00:00;2;F1;Start;;;;;
Farallon_3;2020-06-19;15:00:00;3;F1;Start;;;;;
Farallon_3;2020-06-19;15:00:00;4;F1;Start;;;;;
Farallon_3;2020-06-19;15:00:00;5;F1;Start;;;;;
Farallon_3;2020-06-19;15:00:00;6;F1;Start;;;;;
Farallon_3;2020-06-19;15:00:00;7;F1;Start;;;;;
Farallon_3;2020-06-19;15:36:02;1;F2;Arrival;x;;;;
Farallon_3;2020-06-19;17:55:10;7;F2;Arrival;x;;;;
Farallon_3;2020-06-19;18:13:28;7;F2;Takeover;;;;;
Farallon_3;2020-06-19;18:18:05;7;F1;Departure;;;;;
Farallon_3;2020-06-19;19:06:15;4;F2;Arrival;x;;;;
Farallon_3;2020-06-19;19:06:37;7;F1;Arrival;x;;;;
Farallon_3;2020-06-19;19:07:49;6;F2;Arrival;x;;;;
Farallon_3;2020-06-19;19:14:19;6;F2;Takeover;;;;;
Farallon_3;2020-06-19;19:14:53;7;F1;Departure;;;;;
Farallon_3;2020-06-19;19:17:11;6;F1;Departure;;;;;
Farallon_3;2020-06-19;19:42:23;2;F2;Arrival;x;;;;
Farallon_3;2020-06-19;19:52:43;4;F2;Takeover;;;;;
Farallon_3;2020-06-19;19:55:12;4;F1;Departure;;;;;
Farallon_3;2020-06-19;20:06:26;2;F2;Takeover;;;;;
Farallon_3;2020-06-19;20:10:55;2;F1;Departure;;;;;
Farallon_3;2020-06-19;20:10:59;4;F1;Arrival;x;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
