Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2020-07-01;15:00:00;1;F1;Start;;;;;
Farallon_3;2020-07-01;15:00:00;2;F1;Start;;;;;
Farallon_3;2020-07-01;15:00:00;3;F1;Start;;;;;
Farallon_3;2020-07-01;15:00:00;5;F1;Start;;;;;
Farallon_3;2020-07-01;15:00:00;2;F2;Start;;;;;
Farallon_3;2020-07-01;15:36:08;5;F2;Arrival;;Clup;3;;
Farallon_3;2020-07-01;15:39:56;5;F2;Takeover;;;;;
Farallon_3;2020-07-01;15:45:30;5;F1;Departure;;;;;
Farallon_3;2020-07-01;15:50:36;2;F2;Takeover;;;;;
Farallon_3;2020-07-01;15:53:09;2;F1;Takeover;;;;;
Farallon_3;2020-07-01;15:58:05;2;F2;Departure;;;;;
Farallon_3;2020-07-01;16:09:31;2;F2;Arrival;;Clup;4;;
Farallon_3;2020-07-01;16:37:42;3;F2;Arrival;;Clup;3;;
Farallon_3;2020-07-01;16:41:48;2;F2;Takeover;;;;;
Farallon_3;2020-07-01;16:44:56;3;F2;Takeover;;;;;
Farallon_3;2020-07-01;16:45:21;3;F1;Departure;;;;;
Farallon_3;2020-07-01;16:53:34;2;F1;Departure;;;;;
Farallon_3;2020-07-01;17:13:55;1;F2;Arrival;;Clup;3;;
Farallon_3;2020-07-01;17:19:24;1;F2;Departure;;;;;
Farallon_3;2020-07-01;18:35:43;5;F1;Arrival;;Clup;3;;
Farallon_3;2020-07-01;18:47:12;5;F1;Takeover;;;;;
Farallon_3;2020-07-01;18:52:49;5;F2;Departure;;;;;
Farallon_3;2020-07-01;19:01:26;3;F1;Arrival;;Clup;3;;
Farallon_3;2020-07-01;19:05:18;3;F1;Takeover;;;;;
Farallon_3;2020-07-01;19:06:24;3;F2;Departure;;;;;
Farallon_3;2020-07-01;19:41:46;3;F2;Arrival;x;;;;
Farallon_3;2020-07-01;19:51:27;3;F2;Takeover;;;;;
Farallon_3;2020-07-01;19:52:04;3;F1;Departure;;;;;
Farallon_3;2020-07-01;20:45:43;1;F2;Arrival;;Clup;3;;
Farallon_3;2020-07-01;20:58:02;1;F2;Takeover;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
