Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2021-06-09;15:00:00;1;F1;Start;;;;;number 1 to the left
Farallon_3;2021-06-09;15:00:00;2;F1;Start;;;;;
Farallon_3;2021-06-09;15:00:00;3;F1;Start;;;;;
Farallon_3;2021-06-09;15:00:00;4;F1;Start;;;;;
Farallon_3;2021-06-09;15:00:00;5;F1;Start;;;;;
Farallon_3;2021-06-09;15:00:00;6;F1;Start;;;;;
Farallon_3;2021-06-09;15:00:00;7;F1;Start;;;;;7 to the right
Farallon_3;2021-06-09;15:00:00;3;F2;Start;;;;;
Farallon_3;2021-06-09;15:06:22;3;F2;Departure;;;;;
Farallon_3;2021-06-09;15:21:33;4;F2;Arrival;x;;;;
Farallon_3;2021-06-09;15:24:15;4;F2;Takeover;;;;;
Farallon_3;2021-06-09;15:26:55;4;F1;Departure;;;;;
Farallon_3;2021-06-09;15:52:11;5;F2;Arrival;x;;;;
Farallon_3;2021-06-09;15:59:35;5;F2;Takeover;;;;;
Farallon_3;2021-06-09;16:00:57;5;F1;Departure;;;;;
Farallon_3;2021-06-09;16:48:42;6;F2;Arrival;x;;;;
Farallon_3;2021-06-09;16:53:47;6;F2;Takeover;;;;;
Farallon_3;2021-06-09;16:54:06;6;F1;Takeover;;;;;
Farallon_3;2021-06-09;17:07:36;6;F2;Takeover;;;;;
Farallon_3;2021-06-09;17:09:11;6;F1;Departure;;;;;
Farallon_3;2021-06-09;17:34:18;6;F1;Arrival;x;;;;
Farallon_3;2021-06-09;17:51:59;6;F1;Departure;;;;;
Farallon_3;2021-06-09;18:20:10;7;F2;Arrival;x;;;;
Farallon_3;2021-06-09;18:21:48;7;F2;Takeover;;;;;
Farallon_3;2021-06-09;18:23:55;7;F1;Departure;;;;;
Farallon_3;2021-06-09;18:51:53;2;F2;Arrival;x;;;;
Farallon_3;2021-06-09;19:59:06;2;F2;Takeover;;;;;
Farallon_3;2021-06-09;20:01:02;2;F1;Departure;;;;;
