Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Röst_3;2020-06-22;15:00:00;1;F1;Start;;;;;has a chick, rainy day
Röst_3;2020-06-22;15:00:00;2;F1;Start;;;;;has a chick
Röst_3;2020-06-22;15:00:00;3;F1;Start;;;;;has a chick
Röst_3;2020-06-22;15:00:00;4;F1;Start;;;;;has a chick
Röst_3;2020-06-22;15:00:00;5;F1;Start;;;;;still no chick
Röst_3;2020-06-22;15:43:45;3;F2;Arrival;;Clup;2;;
Röst_3;2020-06-22;15:52:06;3;F2;Takeover;;;;;
Röst_3;2020-06-22;16:37:10;3;F1;Takeover;;;;;
Röst_3;2020-06-22;17:02:32;4;F2;Arrival;x;;;;
Röst_3;2020-06-22;17:05:54;4;F2;Takeover;;;;;
Röst_3;2020-06-22;17:06:36;4;F1;Takeover;;;;;
Röst_3;2020-06-22;17:08:45;4;F2;Takeover;;;;;
Röst_3;2020-06-22;17:11:05;4;F1;Departure;;;;;
Röst_3;2020-06-22;17:28:48;2;F2;Arrival;;Clup;2;;
Röst_3;2020-06-22;18:06:26;2;F2;Takeover;;;;;
Röst_3;2020-06-22; 18:12:47;2;F1;Departure;;;;;
Röst_3;2020-06-22;18:48:37;3;F2;Takeover;;;;;
Röst_3;2020-06-22;18:51:18;3;F1;Departure;;;;;
Röst_3;2020-06-22;19:35:49;2;F1;Arrival;;Clup;2;;
Röst_3;2020-06-22;20:14:27;2;F1;Takeover;;;;;
Röst_3;2020-06-22;20:30:18;2;F2;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
