Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2020-06-15;15:00:00;1;F1;Start;;;;;
Farallon_3;2020-06-15;15:00:00;2;F1;Start;;;;;
Farallon_3;2020-06-15;15:00:00;3;F1;Start;;;;;
Farallon_3;2020-06-15;15:00:00;4;F1;Start;;;;;
Farallon_3;2020-06-15;15:00:00;5;F1;Start;;;;;
Farallon_3;2020-06-15;15:00:00;6;F1;Start;;;;;
Farallon_3;2020-06-15;15:00:00;2;F2;Start;;;;;
Farallon_3;2020-06-15;15:00:00;4;F2;Start;;;;;
Farallon_3;2020-06-15;15:57:35;1;F2;Arrival;x;;;;
Farallon_3;2020-06-15;16:06:48;1;F2;Takeover;;;;;
Farallon_3;2020-06-15;16:42:29;2;F2;Departure;;;;;
Farallon_3;2020-06-15;18:34:12;1;F1;Departure;;;;;
Farallon_3;2020-06-15;18:52:54;1;F1;Arrival;x;;;;
Farallon_3;2020-06-15;20:34:06;1;F1;Departure;;;;;
Farallon_3;2020-06-15;20:48:10;4;F2;Takeover;;;;;
Farallon_3;2020-06-15;20:51:12;4;F1;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
