Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2020-07-02;15:00:00;1;F1;Start;;;;;
Farallon_3;2020-07-02;15:00:00;2;F1;Start;;;;;
Farallon_3;2020-07-02;15:00:00;3;F1;Start;;;;;
Farallon_3;2020-07-02;15:00:00;5;F1;Start;;;;;
Farallon_3;2020-07-02;15:00:00;1;F2;Start;;;;;
Farallon_3;2020-07-02;15:00:00;2;F2;Start;;;;;
Farallon_3;2020-07-02;15:03:10;2;F2;Takeover;;;;;
Farallon_3;2020-07-02;15:13:04;2;F1;Departure;;;;;
Farallon_3;2020-07-02;15:32:39;2;F1;Arrival;x;;;;
Farallon_3;2020-07-02;15:45:23;1;F2;Takeover;;;;;
Farallon_3;2020-07-02;15:46:06;1;F1;Takeover;;;;;
Farallon_3;2020-07-02;15:58:57;2;F1;Takeover;;;;;
Farallon_3;2020-07-02;16:24:46;1;F2;Takeover;;;;;
Farallon_3;2020-07-02;16:24:47;1;F1;Departure;;;;;
Farallon_3;2020-07-02;17:03:39;5;F2;Arrival;;Clup;3;;
Farallon_3;2020-07-02;17:09:16;5;F2;Takeover;;;;;
Farallon_3;2020-07-02;17:11:00;5;F1;Departure;;;;;
Farallon_3;2020-07-02;18:43:03;2;F2;Takeover;;;;;
Farallon_3;2020-07-02;18:59:56;2;F1;Takeover;;;;;
Farallon_3;2020-07-02;19:08:40;3;F2;Arrival;;Clup;3;;
Farallon_3;2020-07-02;19:16:11;3;F2;Takeover;;;;;
Farallon_3;2020-07-02;19:16:54;3;F1;Departure;;;;;
Farallon_3;2020-07-02;19:25:52;;;SPECIAL;;;;;Pair 1 chick fed by other bird
Farallon_3;2020-07-02;19:32:49;2;F2;Takeover;;;;;
Farallon_3;2020-07-02;19:39:18;2;F1;Takeover;;;;;
Farallon_3;2020-07-02;19:55:17;2;F2;Takeover;;;;;
Farallon_3;2020-07-02;19:56:02;2;F1;Takeover;;;;;
Farallon_3;2020-07-02;20:07:24;2;F2;Takeover;;;;;
Farallon_3;2020-07-02;20:09:13;2;F1;Departure;;;;;
Farallon_3;2020-07-02;20:14:57;5;F1;Arrival;;Clup;3;;
Farallon_3;2020-07-02;20:16:28;5;F1;Takeover;;;;;
Farallon_3;2020-07-02;20:18:43;5;F2;Takeover;;;;;
Farallon_3;2020-07-02;20:19:43;5;F1;Takeover;;;;;
Farallon_3;2020-07-02;20:21:15;5;F2;Takeover;;;;;
Farallon_3;2020-07-02;20:23:02;5;F1;Takeover;;;;;
Farallon_3;2020-07-02;20:25:37;5;F2;Takeover;;;;;
Farallon_3;2020-07-02;20:29:08;1;F1;Arrival;;Clup;3;;
Farallon_3;2020-07-02;20:29:34;5;F1;Departure;;;;;
Farallon_3;2020-07-02;20:29:21;1;F1;Takeover;;;;;
Farallon_3;2020-07-02;20:37:02;1;F2;Departure;;;;;
Farallon_3;2020-07-02;20:49:46;2;F1;Arrival;;Clup;3;;
Farallon_3;2020-07-02;20:49:50;2;F1;Takeover;;;;;
Farallon_3;2020-07-02;20:57:27;2;F2;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
