Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Farallon_3;2020-06-25;15:00:00;1;F1;Start;;;;;
Farallon_3;2020-06-25;15:00:00;2;F1;Start;;;;;
Farallon_3;2020-06-25;15:00:00;3;F1;Start;;;;;
Farallon_3;2020-06-25;15:00:00;4;F1;Start;;;;;
Farallon_3;2020-06-25;15:00:00;5;F1;Start;;;;;
Farallon_3;2020-06-25;15:00:00;7;F1;Start;;;;;
Farallon_3;2020-06-25;15:00:00;2;F2;Start;;;;;
Farallon_3;2020-06-25;15:02:21;2;F2;Takeover;;;;;
Farallon_3;2020-06-25;15:07:21;2;F1;Takeover;;;;;
Farallon_3;2020-06-25;15:41:37;4;F2;Arrival;x;;;;
Farallon_3;2020-06-25;15:45:47;2;F2;Takeover;;;;;
Farallon_3;2020-06-25;15:52:47;2;F1;Takeover;;;;;
Farallon_3;2020-06-25;16:02:05;4;F2;Takeover;;;;;
Farallon_3;2020-06-25;16:02:56;4;F1;Departure;;;;;
Farallon_3;2020-06-25;16:19:17;2;F2;Takeover;;;;;
Farallon_3;2020-06-25;16:53:59;2;F1;Departure;;;;;
Farallon_3;2020-06-25;20:06:47;1;F2;Arrival;;Clup;2;;
Farallon_3;2020-06-25;20:11:36;1;F2;Takeover;;;;;
Farallon_3;2020-06-25;20:11:57;1;F1;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
