Ledge;Date;Time;PairNr;Individual;Event;ArrNoFish;FishType;FishSize;DroppedFish;Comments
Rost_3;2021-06-25;15:00:00;1;F1;Start;;;;;chick
Rost_3;2021-06-25;15:00:00;2;F1;Start;;;;;chick
Rost_3;2021-06-25;15:00:00;3;F1;Start;;;;;chick
Rost_3;2021-06-25;15:00:00;4;F1;Start;;;;;chick
Rost_3;2021-06-25;15:00:00;5;F1;Start;;;;;chick
Rost_3;2021-06-25;15:43:36;2;F2;Arrival;;Clup;2;;
Rost_3;2021-06-25;15:43:37;2;F2;Takeover;;;;;
Rost_3;2021-06-25;15:44:07;1;F2;Arrival;;Unidentified;;;
Rost_3;2021-06-25;15:46:10;4;F2;Arrival;;Clup;2;;
Rost_3;2021-06-25;15:46:37;1;F2;Takeover;;;;;
Rost_3;2021-06-25;15:47:44;1;F1;Departure;;;;;
Rost_3;2021-06-25;15:53:12;4;F2;Departure;;;;;
Rost_3;2021-06-25;15:59:07;2;F1;Takeover;;;;;
Rost_3;2021-06-25;16:04:30;2;F2;Takeover;;;;;
Rost_3;2021-06-25;16:31:51;2;F1;Departure;;;;;
Rost_3;2021-06-25;17:10:52;4;F2;Arrival;;Clup;2;;
Rost_3;2021-06-25;17:10:58;4;F2;Takeover;;;;;
Rost_3;2021-06-25;17:17:21;4;F1;Takeover;;;;;
Rost_3;2021-06-25;17:28:33;4;F2;Departure;;;;;
Rost_3;2021-06-25;19:02:59;5;F2;Arrival;;Clup;2;;
Rost_3;2021-06-25;19:04:21;5;F2;Takeover;;;;;
Rost_3;2021-06-25;19:11:19;5;F1;Departure;;;;;
Rost_3;2021-06-25;19:31:28;3;F2;Arrival;;Clup;2;;
Rost_3;2021-06-25;19:32:14;3;F2;Takeover;;;;;
Rost_3;2021-06-25;19:33:50;3;F1;Departure;;;;;
Rost_3;2021-06-25;19:39:13;1;F1;Arrival;;Clup;2;;
Rost_3;2021-06-25;19:39:34;1;F1;Takeover;;;;;
Rost_3;2021-06-25;19:55:33;1;F2;Takeover;;;;;
Rost_3;2021-06-25;19:57:05;1;F1;Departure;;;;;
Rost_3;2021-06-25;20:03:31;2;F1;Arrival;;Clup;2;;
Rost_3;2021-06-25;20:14:03;2;F1;Departure;;;;;
Rost_3;2021-06-25;20:41:35;3;F1;Arrival;;Clup;1;;
Rost_3;2021-06-25;20:48:15;3;F1;Departure;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
