time;temp_sun;temp_shade
2022-04-12 08:54;3.772;3.767
2022-04-12 08:56;3.786;3.78
2022-04-12 08:58;3.8;3.78
2022-04-12 09:00;3.827;3.794
2022-04-12 09:02;3.827;3.794
2022-04-12 09:04;3.813;3.78
2022-04-12 09:06;3.813;3.794
2022-04-12 09:08;3.813;3.794
2022-04-12 09:10;3.8;3.794
2022-04-12 09:12;3.772;3.767
2022-04-12 09:14;3.786;3.753
2022-04-12 09:16;3.813;3.753
2022-04-12 09:18;3.841;3.753
2022-04-12 09:20;3.827;3.767
2022-04-12 09:22;3.813;3.767
2022-04-12 09:24;3.813;3.78
2022-04-12 09:26;3.813;3.794
2022-04-12 09:28;3.8;3.78
2022-04-12 09:30;3.772;3.78
2022-04-12 09:32;3.786;3.807
2022-04-12 09:34;3.745;3.78
2022-04-12 09:36;3.705;3.739
2022-04-12 09:38;3.691;3.726
2022-04-12 09:40;3.677;3.712
2022-04-12 09:42;3.691;3.712
2022-04-12 09:44;3.677;3.726
2022-04-12 09:46;3.691;3.726
2022-04-12 09:48;3.664;3.698
2022-04-12 09:50;3.677;3.712
2022-04-12 09:52;3.664;3.712
2022-04-12 09:54;3.664;3.698
2022-04-12 09:56;3.623;3.671
2022-04-12 09:58;3.636;3.658
2022-04-12 10:00;3.609;3.644
2022-04-12 10:02;3.636;3.658
2022-04-12 10:04;3.664;3.671
2022-04-12 10:06;3.664;3.685
2022-04-12 10:08;3.65;3.671
2022-04-12 10:10;3.65;3.671
2022-04-12 10:12;3.664;3.658
2022-04-12 10:14;3.636;3.644
2022-04-12 10:16;3.65;3.644
2022-04-12 10:18;3.65;3.644
2022-04-12 10:20;3.664;3.658
2022-04-12 10:22;3.636;3.644
2022-04-12 10:24;3.664;3.658
2022-04-12 10:26;3.664;3.685
2022-04-12 10:28;3.65;3.644
2022-04-12 10:30;3.65;3.658
2022-04-12 10:32;3.664;3.685
2022-04-12 10:34;3.636;3.658
2022-04-12 10:36;3.65;3.658
2022-04-12 10:38;3.65;3.644
2022-04-12 10:40;3.636;3.644
2022-04-12 10:42;3.65;3.658
2022-04-12 10:44;3.664;3.644
2022-04-12 10:46;3.677;3.658
2022-04-12 10:48;3.677;3.671
2022-04-12 10:50;3.664;3.658
2022-04-12 10:52;3.65;3.63
2022-04-12 10:54;3.636;3.63
2022-04-12 10:56;3.664;3.644
2022-04-12 10:58;3.664;3.644
2022-04-12 11:00;3.664;3.658
2022-04-12 11:02;3.623;3.617
2022-04-12 11:04;3.65;3.617
2022-04-12 11:06;3.636;3.617
2022-04-12 11:08;3.65;3.63
2022-04-12 11:10;3.664;3.63
2022-04-12 11:12;3.664;3.644
2022-04-12 11:14;3.677;3.63
2022-04-12 11:16;3.732;3.671
2022-04-12 11:18;3.732;3.671
2022-04-12 11:20;3.705;3.658
2022-04-12 11:22;3.759;3.698
2022-04-12 11:24;3.759;3.671
2022-04-12 11:26;3.759;3.685
2022-04-12 11:28;3.745;3.671
2022-04-12 11:30;3.772;3.671
2022-04-12 11:32;3.8;3.685
2022-04-12 11:34;3.8;3.685
2022-04-12 11:36;3.8;3.685
2022-04-12 11:38;3.8;3.698
2022-04-12 11:40;3.813;3.698
2022-04-12 11:42;3.8;3.698
2022-04-12 11:44;3.813;3.685
2022-04-12 11:46;3.813;3.685
2022-04-12 11:48;3.868;3.712
2022-04-12 11:50;3.882;3.698
2022-04-12 11:52;3.882;3.698
2022-04-12 11:54;3.922;3.712
2022-04-12 11:56;3.936;3.739
2022-04-12 11:58;3.963;3.753
2022-04-12 12:00;3.963;3.767
2022-04-12 12:02;4.004;3.78
2022-04-12 12:04;4.031;3.794
2022-04-12 12:06;4.086;3.807
2022-04-12 12:08;4.127;3.834
2022-04-12 12:10;4.182;3.848
2022-04-12 12:12;4.182;3.834
2022-04-12 12:14;4.236;3.862
2022-04-12 12:16;4.263;3.875
2022-04-12 12:18;4.304;3.93
2022-04-12 12:20;4.332;3.93
2022-04-12 12:22;4.373;3.944
2022-04-12 12:24;4.345;3.957
2022-04-12 12:26;4.373;3.957
2022-04-12 12:28;4.427;3.957
2022-04-12 12:30;4.468;3.971
2022-04-12 12:32;4.454;3.957
2022-04-12 12:34;4.495;3.944
2022-04-12 12:36;4.536;3.971
2022-04-12 12:38;4.632;4.012
2022-04-12 12:40;4.646;4.025
2022-04-12 12:42;4.686;4.039
2022-04-12 12:44;4.741;4.039
2022-04-12 12:46;4.782;4.053
2022-04-12 12:48;4.809;4.066
2022-04-12 12:50;4.85;4.094
2022-04-12 12:52;4.891;4.107
2022-04-12 12:54;4.864;4.121
2022-04-12 12:56;4.891;4.121
2022-04-12 12:58;4.918;4.148
2022-04-12 13:00;4.918;4.135
2022-04-12 13:02;4.891;4.148
2022-04-12 13:04;4.932;4.162
2022-04-12 13:06;4.918;4.175
2022-04-12 13:08;4.946;4.216
2022-04-12 13:10;4.987;4.257
2022-04-12 13:12;5.014;4.312
2022-04-12 13:14;5.041;4.325
2022-04-12 13:16;5.096;4.366
2022-04-12 13:18;5.068;4.366
2022-04-12 13:20;5.15;4.394
2022-04-12 13:22;5.178;4.421
2022-04-12 13:24;5.191;4.462
2022-04-12 13:26;5.205;4.489
2022-04-12 13:28;5.273;4.516
2022-04-12 13:30;5.232;4.516
2022-04-12 13:32;5.273;4.557
2022-04-12 13:34;5.314;4.612
2022-04-12 13:36;5.26;4.639
2022-04-12 13:38;5.342;4.68
2022-04-12 13:40;5.328;4.708
2022-04-12 13:42;5.451;4.735
2022-04-12 13:44;5.533;4.776
2022-04-12 13:46;5.656;4.844
2022-04-12 13:48;5.683;4.885
2022-04-12 13:50;5.765;4.898
2022-04-12 13:52;5.751;4.898
2022-04-12 13:54;5.779;4.912
2022-04-12 13:56;5.929;4.967
2022-04-12 13:58;5.929;4.939
2022-04-12 14:00;6.094;4.98
2022-04-12 14:02;6.271;5.076
2022-04-12 14:04;6.463;5.158
2022-04-12 14:06;6.655;5.281
2022-04-12 14:08;6.75;5.349
2022-04-12 14:10;6.887;5.376
2022-04-12 14:12;7.175;5.458
2022-04-12 14:14;7.518;5.636
2022-04-12 14:16;7.875;5.732
2022-04-12 14:18;8.08;5.827
2022-04-12 14:20;8.492;5.964
2022-04-12 14:22;8.849;5.992
2022-04-12 14:24;9.344;6.06
2022-04-12 14:26;9.316;6.128
2022-04-12 14:28;9.399;6.183
2022-04-12 14:30;9.179;6.115
2022-04-12 14:32;9.165;6.06
2022-04-12 14:34;9.014;5.978
2022-04-12 14:36;9.729;5.91
2022-04-12 14:38;11.162;5.869
2022-04-12 14:40;12.405;5.841
2022-04-12 14:42;12.418;5.827
2022-04-12 14:44;12.972;5.992
2022-04-12 14:46;14.856;6.32
2022-04-12 14:48;15.912;6.511
2022-04-12 14:50;14.523;6.402
2022-04-12 14:52;13.775;6.251
2022-04-12 14:54;12.792;6.005
2022-04-12 14:56;12.032;6.019
2022-04-12 14:58;12.46;6.224
2022-04-12 15:00;12.363;6.251
2022-04-12 15:02;12.778;6.128
2022-04-12 15:04;14.065;6.115
2022-04-12 15:06;14.454;6.142
2022-04-12 15:08;14.579;6.169
2022-04-12 15:10;14.773;6.224
2022-04-12 15:12;14.038;6.087
2022-04-12 15:14;14.384;6.142
2022-04-12 15:16;14.856;6.142
2022-04-12 15:18;15.342;6.183
2022-04-12 15:20;16.482;6.292
2022-04-12 15:22;16.19;6.306
2022-04-12 15:24;16.245;6.292
2022-04-12 15:26;15.842;6.32
2022-04-12 15:28;16.426;6.429
2022-04-12 15:30;17.526;6.498
2022-04-12 15:32;17.624;6.525
2022-04-12 15:34;17.722;6.566
2022-04-12 15:36;17.61;6.594
2022-04-12 15:38;17.331;6.607
2022-04-12 15:40;17.903;6.703
2022-04-12 15:42;15.967;6.648
2022-04-12 15:44;15.828;6.594
2022-04-12 15:46;15.467;6.648
2022-04-12 15:48;15.87;6.689
2022-04-12 15:50;15.272;6.744
2022-04-12 15:52;15.12;6.785
2022-04-12 15:54;14.897;6.826
2022-04-12 15:56;15.898;6.977
2022-04-12 15:58;15.787;7.086
2022-04-12 16:00;18.154;7.278
2022-04-12 16:02;18.28;7.333
2022-04-12 16:04;15.675;7.183
2022-04-12 16:06;14.953;7.1
2022-04-12 16:08;15.564;7.196
2022-04-12 16:10;14.315;7.141
2022-04-12 16:12;14.218;7.1
2022-04-12 16:14;14.912;7.169
2022-04-12 16:16;15.731;7.306
2022-04-12 16:18;16.51;7.278
2022-04-12 16:20;16.899;7.361
2022-04-12 16:22;17.568;7.498
2022-04-12 16:24;17.987;7.525
2022-04-12 16:26;18.81;7.525
2022-04-12 16:28;19.02;7.552
2022-04-12 16:30;17.387;7.525
2022-04-12 16:32;16.76;7.621
2022-04-12 16:34;15.578;7.621
2022-04-12 16:36;14.634;7.539
2022-04-12 16:38;13.941;7.484
2022-04-12 16:40;14.301;7.484
2022-04-12 16:42;14.759;7.511
2022-04-12 16:44;15.592;7.552
2022-04-12 16:46;15.62;7.58
2022-04-12 16:48;15.078;7.457
2022-04-12 16:50;14.634;7.347
2022-04-12 16:52;15.231;7.416
2022-04-12 16:54;15.328;7.416
2022-04-12 16:56;15.717;7.498
2022-04-12 16:58;15.662;7.566
2022-04-12 17:00;15.884;7.648
2022-04-12 17:02;15.898;7.662
2022-04-12 17:04;15.953;7.786
2022-04-12 17:06;15.981;7.854
2022-04-12 17:08;16.677;7.813
2022-04-12 17:10;16.231;7.882
2022-04-12 17:12;16.19;7.909
2022-04-12 17:14;15.217;7.909
2022-04-12 17:16;15.634;7.909
2022-04-12 17:18;16.148;8.087
2022-04-12 17:20;16.552;8.143
2022-04-12 17:22;16.343;8.087
2022-04-12 17:24;16.343;8.087
2022-04-12 17:26;15.814;8.17
2022-04-12 17:28;15.509;8.156
2022-04-12 17:30;16.218;8.225
2022-04-12 17:32;16.426;8.238
2022-04-12 17:34;15.134;8.266
2022-04-12 17:36;15.439;8.417
2022-04-12 17:38;15.147;8.39
2022-04-12 17:40;15.759;8.362
2022-04-12 17:42;16.899;8.417
2022-04-12 17:44;17.471;8.541
2022-04-12 17:46;17.039;8.527
2022-04-12 17:48;15.842;8.472
2022-04-12 17:50;14.828;8.444
2022-04-12 17:52;14.26;8.458
2022-04-12 17:54;13.262;8.252
2022-04-12 17:56;12.446;8.115
2022-04-12 17:58;12.032;8.032
2022-04-12 18:00;11.7;7.991
2022-04-12 18:02;11.452;7.978
2022-04-12 18:04;11.341;7.95
2022-04-12 18:06;11.079;7.909
2022-04-12 18:08;11.134;7.923
2022-04-12 18:10;10.858;7.854
2022-04-12 18:12;10.611;7.841
2022-04-12 18:14;10.239;7.827
2022-04-12 18:16;9.633;7.731
2022-04-12 18:18;9.44;7.69
2022-04-12 18:20;9.207;7.621
2022-04-12 18:22;9.234;7.621
2022-04-12 18:24;9.069;7.58
2022-04-12 18:26;8.973;7.594
2022-04-12 18:28;9.014;7.566
2022-04-12 18:30;9.138;7.539
2022-04-12 18:32;9.069;7.484
2022-04-12 18:34;9;7.443
2022-04-12 18:36;8.835;7.402
2022-04-12 18:38;8.753;7.375
2022-04-12 18:40;8.616;7.292
2022-04-12 18:42;8.464;7.265
2022-04-12 18:44;8.382;7.265
2022-04-12 18:46;8.368;7.278
2022-04-12 18:48;8.272;7.237
2022-04-12 18:50;8.19;7.224
2022-04-12 18:52;8.163;7.237
2022-04-12 18:54;8.066;7.224
2022-04-12 18:56;7.97;7.224
2022-04-12 18:58;7.861;7.265
2022-04-12 19:00;7.765;7.237
2022-04-12 19:02;7.696;7.169
2022-04-12 19:04;7.655;7.128
2022-04-12 19:06;7.367;7.073
2022-04-12 19:08;6.326;6.539
2022-04-12 19:10;6.285;6.443
2022-04-12 19:12;6.545;6.539
2022-04-12 19:14;6.764;6.635
2022-04-12 19:16;6.682;6.689
2022-04-12 19:18;6.518;6.621
2022-04-12 19:20;6.627;6.662
2022-04-12 19:22;6.682;6.689
2022-04-12 19:24;6.6;6.689
2022-04-12 19:26;6.449;6.594
2022-04-12 19:28;6.572;6.689
2022-04-12 19:30;6.737;6.744
2022-04-12 19:32;6.668;6.744
2022-04-12 19:34;6.655;6.744
2022-04-12 19:36;6.572;6.758
2022-04-12 19:38;6.641;6.744
2022-04-12 19:40;6.641;6.826
2022-04-12 19:42;6.668;6.895
2022-04-12 19:44;6.723;7.018
2022-04-12 19:46;6.641;6.922
2022-04-12 19:48;6.668;6.936
2022-04-12 19:50;6.641;6.867
2022-04-12 19:52;6.545;6.813
2022-04-12 19:54;6.518;6.799
2022-04-12 19:56;6.586;6.813
2022-04-12 19:58;6.6;6.73
2022-04-12 20:00;6.531;6.717
2022-04-12 20:02;6.531;6.676
2022-04-12 20:04;6.49;6.676
2022-04-12 20:06;6.477;6.73
2022-04-12 20:08;6.176;6.552
2022-04-12 20:10;5.683;6.21
2022-04-12 20:12;5.492;6.019
2022-04-12 20:14;5.615;6.06
2022-04-12 20:16;5.847;6.265
2022-04-12 20:18;5.697;6.21
2022-04-12 20:20;5.519;6.101
2022-04-12 20:22;5.642;6.101
2022-04-12 20:24;5.847;6.238
2022-04-12 20:26;5.779;6.238
2022-04-12 20:28;5.492;6.06
2022-04-12 20:30;5.424;5.964
2022-04-12 20:32;5.383;6.005
2022-04-12 20:34;5.246;5.937
2022-04-12 20:36;5.191;5.855
2022-04-12 20:38;5.273;5.882
2022-04-12 20:40;5.369;5.978
2022-04-12 20:42;5.314;5.951
2022-04-12 20:44;5.396;5.978
2022-04-12 20:46;5.355;5.992
2022-04-12 20:48;5.342;5.978
2022-04-12 20:50;5.068;5.677
2022-04-12 20:52;4.891;5.541
2022-04-12 20:54;4.85;5.568
2022-04-12 20:56;4.891;5.623
2022-04-12 20:58;4.973;5.65
2022-04-12 21:00;5.014;5.65
2022-04-12 21:02;4.891;5.513
2022-04-12 21:04;4.85;5.541
2022-04-12 21:06;4.932;5.554
2022-04-12 21:08;4.836;5.458
2022-04-12 21:10;4.809;5.486
2022-04-12 21:12;4.809;5.431
2022-04-12 21:14;4.836;5.458
2022-04-12 21:16;4.823;5.458
2022-04-12 21:18;4.741;5.39
2022-04-12 21:20;4.864;5.513
2022-04-12 21:22;4.85;5.5
2022-04-12 21:24;4.686;5.322
2022-04-12 21:26;4.632;5.308
2022-04-12 21:28;4.604;5.212
2022-04-12 21:30;4.591;5.144
2022-04-12 21:32;4.632;5.158
2022-04-12 21:34;4.809;5.322
2022-04-12 21:36;4.877;5.417
2022-04-12 21:38;4.932;5.431
2022-04-12 21:40;4.932;5.417
2022-04-12 21:42;4.932;5.445
2022-04-12 21:44;4.918;5.458
2022-04-12 21:46;4.932;5.472
2022-04-12 21:48;4.918;5.458
2022-04-12 21:50;4.932;5.472
2022-04-12 21:52;4.946;5.458
2022-04-12 21:54;4.891;5.445
2022-04-12 21:56;4.809;5.39
2022-04-12 21:58;4.7;5.363
2022-04-12 22:00;4.686;5.335
2022-04-12 22:02;4.7;5.335
2022-04-12 22:04;4.754;5.322
2022-04-12 22:06;4.754;5.39
2022-04-12 22:08;4.782;5.417
2022-04-12 22:10;4.741;5.417
2022-04-12 22:12;4.741;5.445
2022-04-12 22:14;4.741;5.445
2022-04-12 22:16;4.659;5.431
2022-04-12 22:18;4.659;5.431
2022-04-12 22:20;4.659;5.417
2022-04-12 22:22;4.618;5.417
2022-04-12 22:24;4.604;5.417
2022-04-12 22:26;4.618;5.404
2022-04-12 22:28;4.604;5.363
2022-04-12 22:30;4.632;5.349
2022-04-12 22:32;4.686;5.363
2022-04-12 22:34;4.714;5.363
2022-04-12 22:36;4.714;5.363
2022-04-12 22:38;4.7;5.322
2022-04-12 22:40;4.673;5.281
2022-04-12 22:42;4.618;5.281
2022-04-12 22:44;4.55;5.267
2022-04-12 22:46;4.55;5.267
2022-04-12 22:48;4.591;5.253
2022-04-12 22:50;4.55;5.24
2022-04-12 22:52;4.55;5.212
2022-04-12 22:54;4.522;5.172
2022-04-12 22:56;4.522;5.172
2022-04-12 22:58;4.468;5.144
2022-04-12 23:00;4.427;5.117
2022-04-12 23:02;4.386;5.103
2022-04-12 23:04;4.4;5.076
2022-04-12 23:06;4.332;4.967
2022-04-12 23:08;4.25;4.953
2022-04-12 23:10;4.236;4.953
2022-04-12 23:12;4.25;5.035
2022-04-12 23:14;4.373;5.09
2022-04-12 23:16;4.345;5.062
2022-04-12 23:18;4.222;5.035
2022-04-12 23:20;4.168;5.049
2022-04-12 23:22;4.195;5.076
2022-04-12 23:24;4.222;5.09
2022-04-12 23:26;4.209;5.103
2022-04-12 23:28;4.141;5.008
2022-04-12 23:30;4.1;5.008
2022-04-12 23:32;4.127;5.049
2022-04-12 23:34;4.045;5.035
2022-04-12 23:36;3.909;4.926
2022-04-12 23:38;3.977;4.953
2022-04-12 23:40;4.086;5.021
2022-04-12 23:42;3.991;5.021
2022-04-12 23:44;3.813;4.871
2022-04-12 23:46;3.786;4.898
2022-04-12 23:48;3.691;4.926
2022-04-12 23:50;3.705;4.749
2022-04-12 23:52;3.786;4.816
2022-04-12 23:54;3.827;4.898
2022-04-12 23:56;3.854;4.953
2022-04-12 23:58;3.868;4.967
2022-04-13 00:00;3.827;4.926
2022-04-13 00:02;3.841;4.871
2022-04-13 00:04;3.841;4.83
2022-04-13 00:06;3.841;4.749
2022-04-13 00:08;3.895;4.816
2022-04-13 00:10;3.868;4.816
2022-04-13 00:12;3.95;4.871
2022-04-13 00:14;3.991;4.939
2022-04-13 00:16;3.922;4.967
2022-04-13 00:18;3.8;4.912
2022-04-13 00:20;3.813;4.871
2022-04-13 00:22;3.786;4.816
2022-04-13 00:24;3.623;4.721
2022-04-13 00:26;3.582;4.584
2022-04-13 00:28;3.527;4.448
2022-04-13 00:30;3.514;4.244
2022-04-13 00:32;3.5;4.203
2022-04-13 00:34;3.459;4.271
2022-04-13 00:36;3.377;4.148
2022-04-13 00:38;3.391;4.094
2022-04-13 00:40;3.391;4.121
2022-04-13 00:42;3.459;4.216
2022-04-13 00:44;3.459;4.312
2022-04-13 00:46;3.364;4.216
2022-04-13 00:48;3.35;4.189
2022-04-13 00:50;3.5;4.421
2022-04-13 00:52;3.541;4.557
2022-04-13 00:54;3.568;4.598
2022-04-13 00:56;3.568;4.544
2022-04-13 00:58;3.555;4.53
2022-04-13 01:00;3.514;4.557
2022-04-13 01:02;3.527;4.53
2022-04-13 01:04;3.541;4.557
2022-04-13 01:06;3.609;4.544
2022-04-13 01:08;3.623;4.557
2022-04-13 01:10;3.555;4.516
2022-04-13 01:12;3.541;4.476
2022-04-13 01:14;3.527;4.435
2022-04-13 01:16;3.446;4.462
2022-04-13 01:18;3.35;4.448
2022-04-13 01:20;3.377;4.38
2022-04-13 01:22;3.2;4.053
2022-04-13 01:24;3.01;3.834
2022-04-13 01:26;3.023;4.066
2022-04-13 01:28;3.105;4.121
2022-04-13 01:30;3.173;4.298
2022-04-13 01:32;3.105;4.312
2022-04-13 01:34;2.983;4.121
2022-04-13 01:36;2.969;4.025
2022-04-13 01:38;3.023;3.971
2022-04-13 01:40;3.146;3.848
2022-04-13 01:42;3.105;3.658
2022-04-13 01:44;3.078;3.63
2022-04-13 01:46;3.146;3.494
2022-04-13 01:48;2.969;3.331
2022-04-13 01:50;3.023;3.63
2022-04-13 01:52;3.051;3.767
2022-04-13 01:54;3.092;3.834
2022-04-13 01:56;3.064;3.862
2022-04-13 01:58;3.16;3.848
2022-04-13 02:00;3.146;3.93
2022-04-13 02:02;3.119;3.848
2022-04-13 02:04;3.119;3.903
2022-04-13 02:06;3.023;3.957
2022-04-13 02:08;2.969;4.094
2022-04-13 02:10;2.983;4.107
2022-04-13 02:12;3.092;4.121
2022-04-13 02:14;3.092;4.066
2022-04-13 02:16;3.092;4.053
2022-04-13 02:18;3.037;4.08
2022-04-13 02:20;3.146;4.175
2022-04-13 02:22;3.132;4.203
2022-04-13 02:24;2.928;4.23
2022-04-13 02:26;2.765;4.23
2022-04-13 02:28;2.738;4.203
2022-04-13 02:30;2.67;4.148
2022-04-13 02:32;2.751;4.025
2022-04-13 02:34;2.82;3.93
2022-04-13 02:36;2.779;3.93
2022-04-13 02:38;2.697;4.012
2022-04-13 02:40;2.765;3.903
2022-04-13 02:42;2.792;3.834
2022-04-13 02:44;2.751;3.685
2022-04-13 02:46;2.779;3.739
2022-04-13 02:48;2.874;3.739
2022-04-13 02:50;2.833;3.698
2022-04-13 02:52;2.751;3.78
2022-04-13 02:54;2.684;3.739
2022-04-13 02:56;2.656;3.617
2022-04-13 02:58;2.643;3.617
2022-04-13 03:00;2.738;3.658
2022-04-13 03:02;2.602;3.685
2022-04-13 03:04;2.615;3.767
2022-04-13 03:06;2.806;3.807
2022-04-13 03:08;2.901;3.917
2022-04-13 03:10;2.82;3.985
2022-04-13 03:12;2.779;4.025
2022-04-13 03:14;2.806;4.012
2022-04-13 03:16;3.119;4.039
2022-04-13 03:18;3.2;4.135
2022-04-13 03:20;3.146;4.039
2022-04-13 03:22;3.078;3.971
2022-04-13 03:24;2.928;3.944
2022-04-13 03:26;2.833;3.917
2022-04-13 03:28;2.833;3.889
2022-04-13 03:30;2.751;3.889
2022-04-13 03:32;3.01;4.08
2022-04-13 03:34;3.105;4.257
2022-04-13 03:36;3.296;4.339
2022-04-13 03:38;3.064;4.203
2022-04-13 03:40;2.942;4.107
2022-04-13 03:42;2.833;4.094
2022-04-13 03:44;2.779;4.107
2022-04-13 03:46;2.888;4.094
2022-04-13 03:48;2.888;4.094
2022-04-13 03:50;2.901;4.08
2022-04-13 03:52;2.996;4.08
2022-04-13 03:54;2.779;4.094
2022-04-13 03:56;2.575;4.053
2022-04-13 03:58;2.507;4.039
2022-04-13 04:00;2.547;3.957
2022-04-13 04:02;2.711;3.834
2022-04-13 04:04;2.806;3.834
2022-04-13 04:06;2.724;3.93
2022-04-13 04:08;2.615;3.903
2022-04-13 04:10;2.656;3.889
2022-04-13 04:12;2.643;3.862
2022-04-13 04:14;2.779;3.821
2022-04-13 04:16;2.806;3.875
2022-04-13 04:18;2.888;3.794
2022-04-13 04:20;3.023;3.794
2022-04-13 04:22;2.942;3.78
2022-04-13 04:24;2.888;3.753
2022-04-13 04:26;2.847;3.807
2022-04-13 04:28;2.765;3.712
2022-04-13 04:30;2.67;3.562
2022-04-13 04:32;2.602;3.44
2022-04-13 04:34;2.588;3.426
2022-04-13 04:36;2.588;3.412
2022-04-13 04:38;2.615;3.399
2022-04-13 04:40;2.615;3.412
2022-04-13 04:42;2.575;3.399
2022-04-13 04:44;2.507;3.453
2022-04-13 04:46;2.547;3.358
2022-04-13 04:48;2.547;3.494
2022-04-13 04:50;2.602;3.44
2022-04-13 04:52;2.615;3.494
2022-04-13 04:54;2.547;3.63
2022-04-13 04:56;2.656;3.617
2022-04-13 04:58;2.684;3.712
2022-04-13 05:00;2.792;3.658
2022-04-13 05:02;2.751;3.698
2022-04-13 05:04;2.915;3.685
2022-04-13 05:06;2.888;3.685
2022-04-13 05:08;2.956;3.726
2022-04-13 05:10;3.01;3.726
2022-04-13 05:12;3.051;3.767
2022-04-13 05:14;3.078;3.794
2022-04-13 05:16;3.078;3.739
2022-04-13 05:18;3.064;3.712
2022-04-13 05:20;3.078;3.685
2022-04-13 05:22;3.105;3.753
2022-04-13 05:24;3.16;3.767
2022-04-13 05:26;3.2;3.739
2022-04-13 05:28;3.228;3.767
2022-04-13 05:30;3.255;3.78
2022-04-13 05:32;3.296;3.78
2022-04-13 05:34;3.364;3.807
2022-04-13 05:36;3.377;3.807
2022-04-13 05:38;3.323;3.794
2022-04-13 05:40;3.31;3.753
2022-04-13 05:42;3.296;3.712
2022-04-13 05:44;3.282;3.726
2022-04-13 05:46;3.31;3.753
2022-04-13 05:48;3.323;3.739
2022-04-13 05:50;3.31;3.726
2022-04-13 05:52;3.296;3.685
2022-04-13 05:54;3.282;3.685
2022-04-13 05:56;3.296;3.671
2022-04-13 05:58;3.296;3.671
2022-04-13 06:00;3.282;3.671
2022-04-13 06:02;3.296;3.658
2022-04-13 06:04;3.296;3.658
2022-04-13 06:06;3.323;3.658
2022-04-13 06:08;3.364;3.685
2022-04-13 06:10;3.391;3.726
2022-04-13 06:12;3.432;3.739
2022-04-13 06:14;3.446;3.753
2022-04-13 06:16;3.473;3.767
2022-04-13 06:18;3.514;3.767
2022-04-13 06:20;3.527;3.753
2022-04-13 06:22;3.473;3.739
2022-04-13 06:24;3.473;3.739
2022-04-13 06:26;3.432;3.712
2022-04-13 06:28;3.418;3.658
2022-04-13 06:30;3.459;3.671
2022-04-13 06:32;3.527;3.698
2022-04-13 06:34;3.568;3.753
2022-04-13 06:36;3.595;3.767
2022-04-13 06:38;3.595;3.794
2022-04-13 06:40;3.609;3.78
2022-04-13 06:42;3.595;3.767
2022-04-13 06:44;3.582;3.726
2022-04-13 06:46;3.568;3.712
2022-04-13 06:48;3.582;3.726
2022-04-13 06:50;3.568;3.712
2022-04-13 06:52;3.568;3.671
2022-04-13 06:54;3.65;3.739
2022-04-13 06:56;3.664;3.712
2022-04-13 06:58;3.691;3.753
2022-04-13 07:00;3.745;3.739
2022-04-13 07:02;3.759;3.726
2022-04-13 07:04;3.732;3.739
2022-04-13 07:06;3.745;3.712
2022-04-13 07:08;3.745;3.685
2022-04-13 07:10;3.718;3.644
2022-04-13 07:12;3.745;3.712
2022-04-13 07:14;3.718;3.698
2022-04-13 07:16;3.745;3.726
2022-04-13 07:18;3.772;3.739
2022-04-13 07:20;3.786;3.753
2022-04-13 07:22;3.813;3.698
2022-04-13 07:24;3.882;3.78
2022-04-13 07:26;3.882;3.712
2022-04-13 07:28;3.8;3.671
2022-04-13 07:30;3.732;3.658
2022-04-13 07:32;3.786;3.644
2022-04-13 07:34;3.759;3.63
2022-04-13 07:36;3.841;3.63
2022-04-13 07:38;3.841;3.576
2022-04-13 07:40;3.813;3.603
2022-04-13 07:42;3.854;3.617
2022-04-13 07:44;3.854;3.63
2022-04-13 07:46;3.882;3.685
2022-04-13 07:48;3.895;3.712
2022-04-13 07:50;3.909;3.712
2022-04-13 07:52;3.895;3.698
2022-04-13 07:54;3.882;3.698
2022-04-13 07:56;3.895;3.712
2022-04-13 07:58;3.895;3.698
2022-04-13 08:00;3.882;3.685
2022-04-13 08:02;3.841;3.658
2022-04-13 08:04;3.813;3.603
2022-04-13 08:06;3.772;3.589
2022-04-13 08:08;3.813;3.644
2022-04-13 08:10;3.895;3.671
2022-04-13 08:12;3.95;3.712
2022-04-13 08:14;4.004;3.753
2022-04-13 08:16;4.059;3.78
2022-04-13 08:18;4.141;3.848
2022-04-13 08:20;4.195;3.848
2022-04-13 08:22;4.25;3.903
2022-04-13 08:24;4.332;3.917
2022-04-13 08:26;4.277;3.944
2022-04-13 08:28;4.373;3.957
2022-04-13 08:30;4.427;4.012
2022-04-13 08:32;4.44;4.066
2022-04-13 08:34;4.468;4.107
2022-04-13 08:36;4.495;4.135
2022-04-13 08:38;4.591;4.162
2022-04-13 08:40;4.646;4.175
2022-04-13 08:42;4.673;4.203
2022-04-13 08:44;4.727;4.216
2022-04-13 08:46;4.741;4.23
2022-04-13 08:48;4.823;4.285
2022-04-13 08:50;4.905;4.312
2022-04-13 08:52;5;4.353
2022-04-13 08:54;5.15;4.407
2022-04-13 08:56;5.232;4.462
2022-04-13 08:58;5.369;4.516
2022-04-13 09:00;5.492;4.557
2022-04-13 09:02;5.656;4.598
2022-04-13 09:04;5.779;4.653
2022-04-13 09:06;5.82;4.708
2022-04-13 09:08;5.998;4.789
2022-04-13 09:10;6.135;4.844
2022-04-13 09:12;6.244;4.898
2022-04-13 09:14;6.395;4.967
2022-04-13 09:16;6.49;5.035
2022-04-13 09:18;6.531;5.076
2022-04-13 09:20;6.641;5.103
2022-04-13 09:22;6.723;5.185
2022-04-13 09:24;6.833;5.24
